name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file,file_year,file_path,round,category_round_results,route_1,route_2,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,final_winner,final_time,small_final_winner,small_final_time,p1_top,p1_zone,p2_top,p2_zone,p3_top,p3_zone,p4_top,p4_zone,p5_top,p5_zone,quali_time_a,quali_time_b,p1_lowzone,p2_lowzone,p3_lowzone,p4_lowzone,boulder_score,boulder_rank,lead_score,lead_rank,comp_date,comp_location,comp_discipline,comp_gender,comp_round,processed_at,scoring_era
Timofeev Dmitrii,NAN,1.0,WILDCARD,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Speed,Men,2016-04-30,/api/v1/events/939/result/2,2016-04-30_Chongqing_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-04-30_Chongqing_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3823/results,,,True,6.44,True,6.3,True,5.95,True,WILDCARD,,,,,,,,,,,,,,,,,,,,,,,2016-04-30,Chongqing,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Hroza Libor,NAN,2.0,FALSE START,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Speed,Men,2016-04-30,/api/v1/events/939/result/2,2016-04-30_Chongqing_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-04-30_Chongqing_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3823/results,,,True,6.29,True,5.83,True,5.83,False,FALSE START,,,,,,,,,,,,,,,,,,,,,,,2016-04-30,Chongqing,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Boldyrev Danyil,NAN,3.0,5.87,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Speed,Men,2016-04-30,/api/v1/events/939/result/2,2016-04-30_Chongqing_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-04-30_Chongqing_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3823/results,,,True,WILDCARD,True,5.96,False,5.94,,,True,5.87,,,,,,,,,,,,,,,,,,,,,2016-04-30,Chongqing,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Dzienski Marcin,NAN,4.0,7.56,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Speed,Men,2016-04-30,/api/v1/events/939/result/2,2016-04-30_Chongqing_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-04-30_Chongqing_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3823/results,,,True,6.34,True,6.04,False,5.97,,,False,7.56,,,,,,,,,,,,,,,,,,,,,2016-04-30,Chongqing,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Vaitsekhovskii Evgenii,NAN,5.0,6.81,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Speed,Men,2016-04-30,/api/v1/events/939/result/2,2016-04-30_Chongqing_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-04-30_Chongqing_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3823/results,,,True,6.53,False,6.81,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-30,Chongqing,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Mawem Bassa,NAN,6.0,7.30,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Speed,Men,2016-04-30,/api/v1/events/939/result/2,2016-04-30_Chongqing_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-04-30_Chongqing_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3823/results,,,True,6.01,False,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-30,Chongqing,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Alipour Shenazandifard Reza,NAN,7.0,FALL,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Speed,Men,2016-04-30,/api/v1/events/939/result/2,2016-04-30_Chongqing_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-04-30_Chongqing_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3823/results,,,True,6.23,False,FALL,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-30,Chongqing,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Kokorin Stanislav,NAN,8.0,FALL,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Speed,Men,2016-04-30,/api/v1/events/939/result/2,2016-04-30_Chongqing_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-04-30_Chongqing_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3823/results,,,True,6.24,False,FALL,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-30,Chongqing,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Abudzar Yulianto,NAN,9.0,6.59,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Speed,Men,2016-04-30,/api/v1/events/939/result/2,2016-04-30_Chongqing_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-04-30_Chongqing_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3823/results,,,False,6.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-30,Chongqing,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Rindi Sufriyanto,NAN,10.0,6.65,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Speed,Men,2016-04-30,/api/v1/events/939/result/2,2016-04-30_Chongqing_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-04-30_Chongqing_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3823/results,,,False,6.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-30,Chongqing,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Santoni Alessandro,NAN,11.0,6.66,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Speed,Men,2016-04-30,/api/v1/events/939/result/2,2016-04-30_Chongqing_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-04-30_Chongqing_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3823/results,,,False,6.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-30,Chongqing,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Shilov Aleksandr,NAN,12.0,7.45,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Speed,Men,2016-04-30,/api/v1/events/939/result/2,2016-04-30_Chongqing_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-04-30_Chongqing_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3823/results,,,False,7.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-30,Chongqing,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Gontero Leonardo,NAN,13.0,7.73,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Speed,Men,2016-04-30,/api/v1/events/939/result/2,2016-04-30_Chongqing_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-04-30_Chongqing_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3823/results,,,False,7.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-30,Chongqing,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Ou ZhiYong,NAN,14.0,8.55,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Speed,Men,2016-04-30,/api/v1/events/939/result/2,2016-04-30_Chongqing_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-04-30_Chongqing_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3823/results,,,False,8.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-30,Chongqing,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Toozandehjani Hamidreza,NAN,15.0,9.74,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Speed,Men,2016-04-30,/api/v1/events/939/result/2,2016-04-30_Chongqing_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-04-30_Chongqing_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3823/results,,,False,9.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-30,Chongqing,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Shikov Aleksandr,NAN,16.0,FALSE START,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Speed,Men,2016-04-30,/api/v1/events/939/result/2,2016-04-30_Chongqing_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-04-30_Chongqing_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3823/results,,,False,FALSE START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-30,Chongqing,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Zhong QiXin,NAN,1.0,6.44,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Men,2016-10-18,/api/v1/events/951/result/2,2016-10-18_Wujiang_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-10-18_Wujiang_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3913/results,,,True,6.45,True,6.74,True,6.41,True,6.44,,,,,,,,,,,,,,,,,,,,,,,2016-10-18,Wujiang,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Deulin Vladislav,NAN,2.0,8.33,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Men,2016-10-18,/api/v1/events/951/result/2,2016-10-18_Wujiang_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-10-18_Wujiang_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3913/results,,,True,6.68,True,6.56,True,6.34,False,8.33,,,,,,,,,,,,,,,,,,,,,,,2016-10-18,Wujiang,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Dzienski Marcin,NAN,3.0,6.82,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Men,2016-10-18,/api/v1/events/951/result/2,2016-10-18_Wujiang_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-10-18_Wujiang_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3913/results,,,True,6.4,True,6.23,False,6.66,,,True,6.82,,,,,,,,,,,,,,,,,,,,,2016-10-18,Wujiang,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Mawem Bassa,NAN,4.0,FALL,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Men,2016-10-18,/api/v1/events/951/result/2,2016-10-18_Wujiang_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-10-18_Wujiang_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3913/results,,,True,6.27,True,6.22,False,6.57,,,False,FALL,,,,,,,,,,,,,,,,,,,,,2016-10-18,Wujiang,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Kokorin Stanislav,NAN,5.0,6.28,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Men,2016-10-18,/api/v1/events/951/result/2,2016-10-18_Wujiang_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-10-18_Wujiang_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3913/results,,,True,6.35,False,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-18,Wujiang,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Alipour Shenazandifard Reza,NAN,6.0,6.87,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Men,2016-10-18,/api/v1/events/951/result/2,2016-10-18_Wujiang_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-10-18_Wujiang_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3913/results,,,True,6.29,False,6.87,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-18,Wujiang,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Moro Guillaume,NAN,7.0,7.24,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Men,2016-10-18,/api/v1/events/951/result/2,2016-10-18_Wujiang_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-10-18_Wujiang_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3913/results,,,True,6.88,False,7.24,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-18,Wujiang,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Boldyrev Danyil,NAN,8.0,8.57,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Men,2016-10-18,/api/v1/events/951/result/2,2016-10-18_Wujiang_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-10-18_Wujiang_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3913/results,,,True,6.38,False,8.57,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-18,Wujiang,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Kriz Jan,NAN,9.0,6.73,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Men,2016-10-18,/api/v1/events/951/result/2,2016-10-18_Wujiang_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-10-18_Wujiang_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3913/results,,,False,6.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-18,Wujiang,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Gontero Leonardo,NAN,10.0,6.92,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Men,2016-10-18,/api/v1/events/951/result/2,2016-10-18_Wujiang_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-10-18_Wujiang_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3913/results,,,False,6.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-18,Wujiang,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Nambot Quentin,NAN,11.0,6.98,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Men,2016-10-18,/api/v1/events/951/result/2,2016-10-18_Wujiang_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-10-18_Wujiang_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3913/results,,,False,6.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-18,Wujiang,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Halasa Rafal,NAN,12.0,7.26,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Men,2016-10-18,/api/v1/events/951/result/2,2016-10-18_Wujiang_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-10-18_Wujiang_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3913/results,,,False,7.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-18,Wujiang,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Haoran Xu,NAN,13.0,7.36,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Men,2016-10-18,/api/v1/events/951/result/2,2016-10-18_Wujiang_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-10-18_Wujiang_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3913/results,,,False,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-18,Wujiang,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Fossali Ludovico,NAN,14.0,8.99,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Men,2016-10-18,/api/v1/events/951/result/2,2016-10-18_Wujiang_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-10-18_Wujiang_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3913/results,,,False,8.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-18,Wujiang,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Toozandehjani Hamidreza,NAN,15.0,10.01,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Men,2016-10-18,/api/v1/events/951/result/2,2016-10-18_Wujiang_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-10-18_Wujiang_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3913/results,,,False,10.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-18,Wujiang,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Ou ZhiYong,NAN,16.0,FALL,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Men,2016-10-18,/api/v1/events/951/result/2,2016-10-18_Wujiang_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-10-18_Wujiang_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3913/results,,,False,FALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-18,Wujiang,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Dzienski Marcin,NAN,1.0,5.76,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Speed,Men,2016-08-26,/api/v1/events/949/result/2,2016-08-26_Arco_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-08-26_Arco_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3893/results,,,True,6.36,True,6.21,True,5.82,True,5.76,,,,,,,,,,,,,,,,,,,,,,,2016-08-26,Arco,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Boldyrev Danyil,NAN,2.0,5.81,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Speed,Men,2016-08-26,/api/v1/events/949/result/2,2016-08-26_Arco_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-08-26_Arco_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3893/results,,,True,6.06,True,5.93,True,5.89,False,5.81,,,,,,,,,,,,,,,,,,,,,,,2016-08-26,Arco,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Mawem Bassa,NAN,3.0,6.08,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Speed,Men,2016-08-26,/api/v1/events/949/result/2,2016-08-26_Arco_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-08-26_Arco_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3893/results,,,True,5.99,True,5.97,False,5.92,,,True,6.08,,,,,,,,,,,,,,,,,,,,,2016-08-26,Arco,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Gontero Leonardo,NAN,4.0,6.19,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Speed,Men,2016-08-26,/api/v1/events/949/result/2,2016-08-26_Arco_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-08-26_Arco_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3893/results,,,True,6.4,True,6.23,False,6.19,,,False,6.19,,,,,,,,,,,,,,,,,,,,,2016-08-26,Arco,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Hroza Libor,NAN,5.0,6.16,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Speed,Men,2016-08-26,/api/v1/events/949/result/2,2016-08-26_Arco_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-08-26_Arco_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3893/results,,,True,6.25,False,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-26,Arco,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Shikov Aleksandr,NAN,6.0,6.26,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Speed,Men,2016-08-26,/api/v1/events/949/result/2,2016-08-26_Arco_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-08-26_Arco_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3893/results,,,True,6.39,False,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-26,Arco,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Nambot Quentin,NAN,7.0,7.29,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Speed,Men,2016-08-26,/api/v1/events/949/result/2,2016-08-26_Arco_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-08-26_Arco_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3893/results,,,True,6.54,False,7.29,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-26,Arco,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Moro Guillaume,NAN,8.0,8.73,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Speed,Men,2016-08-26,/api/v1/events/949/result/2,2016-08-26_Arco_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-08-26_Arco_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3893/results,,,True,6.41,False,8.73,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-26,Arco,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Santoni Alessandro,NAN,9.0,6.28,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Speed,Men,2016-08-26,/api/v1/events/949/result/2,2016-08-26_Arco_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-08-26_Arco_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3893/results,,,False,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-26,Arco,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Kokorin Stanislav,NAN,10.0,6.29,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Speed,Men,2016-08-26,/api/v1/events/949/result/2,2016-08-26_Arco_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-08-26_Arco_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3893/results,,,False,6.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-26,Arco,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Fossali Ludovico,NAN,11.0,6.40,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Speed,Men,2016-08-26,/api/v1/events/949/result/2,2016-08-26_Arco_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-08-26_Arco_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3893/results,,,False,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-26,Arco,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Bogomolov Arsenii,NAN,12.0,6.42,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Speed,Men,2016-08-26,/api/v1/events/949/result/2,2016-08-26_Arco_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-08-26_Arco_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3893/results,,,False,6.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-26,Arco,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Shilov Aleksandr,NAN,13.0,6.58,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Speed,Men,2016-08-26,/api/v1/events/949/result/2,2016-08-26_Arco_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-08-26_Arco_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3893/results,,,False,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-26,Arco,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Halasa Rafal,NAN,14.0,7.24,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Speed,Men,2016-08-26,/api/v1/events/949/result/2,2016-08-26_Arco_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-08-26_Arco_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3893/results,,,False,7.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-26,Arco,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Pavlenko Kostiantyn,NAN,15.0,7.31,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Speed,Men,2016-08-26,/api/v1/events/949/result/2,2016-08-26_Arco_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-08-26_Arco_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3893/results,,,False,7.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-26,Arco,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Kriz Jan,NAN,16.0,FALL,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Speed,Men,2016-08-26,/api/v1/events/949/result/2,2016-08-26_Arco_Speed_Men_Final.csv,2016,API_Results_Expanded/2016/2016-08-26_Arco_Speed_Men_Final.csv,Final,/api/v1/category_rounds/3893/results,,,False,FALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-26,Arco,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Alipourshenazandifar Reza,IRI,1.0,5.96,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Speed,Men,2016-09-14,/api/v1/events/950/result/2,2016-09-14_Paris_Speed_Men_Qualification.csv,2016,API_Results_Expanded/2016/2016-09-14_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/3908/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-09-14,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
