name,current_elo,competitions,avg_elo_change,elo_volatility,avg_rank,min_elo,peak_elo
Schellingerhout Elko,1436.25258923589,24,-2.66,5.14,37.79,1436.25,1490.94
Rodrigues Bellotto Mateus,1434.4667392220194,8,-8.19,2.94,82.62,1434.47,1490.5
Chang Yeu-Shiang,1433.776939927051,9,-7.36,2.15,27.44,1433.78,1490.93
Kriz Jan,1433.7607060728537,6,-11.04,2.57,73.83,1433.76,1486.2
Vekla Pavlo,1433.3890307766608,10,-6.66,7.17,51.8,1433.39,1485.19
Smith Nathan,1433.041425797045,9,-7.44,3.65,60.11,1433.04,1488.68
Kuhnel Martin,1431.6967865439713,11,-6.21,4.02,49.09,1431.7,1487.16
Iasi Hanada Rodrigo,1431.031080945043,7,-9.85,2.31,80.43,1431.03,1488.3
Levin Josh,1430.8784338956443,17,-4.07,2.85,49.76,1430.88,1493.42
Klemsa Martin,1430.3198404227526,6,-11.61,1.65,67.83,1430.32,1486.38
Murdoch Kyle,1429.492928685749,8,-8.81,2.0,70.25,1429.49,1491.36
Naunov Vanco,1429.4639830160963,6,-11.76,2.28,81.5,1429.46,1484.99
Wang Qinghua,1428.68760173598,24,-2.97,4.4,25.92,1428.69,1494.52
Jaelolo Aspar,1427.6105242038548,7,-10.34,1.72,68.0,1427.61,1489.0
Molchanov Alexey,1427.0931302494073,7,-10.42,2.21,61.86,1427.09,1489.04
Berthe Sébastien,1426.1360501354245,22,-3.36,5.05,55.32,1426.14,1493.67
Babicz Filip,1425.7774319994114,13,-5.71,3.97,51.54,1425.28,1489.92
Förander Fabian,1425.3852667061324,8,-9.33,3.48,70.75,1425.39,1496.45
Carlsson Erik,1424.53684302901,10,-7.55,2.39,48.5,1424.54,1494.22
Dzienski Marcin,1423.307159755109,7,-10.96,1.91,73.0,1423.31,1485.58
Lis Jurgen,1422.0962050477183,12,-6.49,3.55,46.83,1422.1,1488.06
González Diego Luis,1421.4946100241289,7,-11.22,2.27,54.0,1421.49,1485.54
Yau Ka-chun,1418.706328436823,12,-6.77,3.66,57.25,1418.71,1487.26
Brosler John,1418.5970350859516,14,-5.81,4.43,59.5,1418.6,1490.54
Marx Oliver,1418.4688155761196,7,-11.65,1.46,73.43,1418.47,1485.92
Vargas Benjamin,1418.0918719158226,10,-8.19,3.42,87.6,1418.09,1486.29
Olsen Eirik Birkelund,1417.9575778504477,10,-8.2,3.11,59.4,1417.96,1494.74
AU Chi-fung,1417.3843230355922,20,-4.13,3.66,59.7,1417.38,1489.96
Wellington Matthew,1415.459803028141,8,-10.57,2.96,70.0,1415.46,1486.25
Ayala Benjamin,1413.2849886423799,13,-6.67,4.17,76.15,1413.28,1493.26
Bednar Stefan,1409.5848416893048,14,-6.46,4.6,63.71,1409.58,1488.5
Miniely Or,1406.4697296165689,11,-8.5,3.73,79.45,1406.47,1486.13
Marne Hritik,1397.7849806128995,11,-9.29,1.08,83.73,1397.78,1492.23
Jech Martin,1395.6317811841318,21,-4.97,3.96,50.57,1395.62,1486.68
Tkachuk Mykhayil,1374.3371626373794,21,-5.98,3.44,67.0,1374.34,1491.06
Reis Jürgen,1368.4324168464307,18,-7.31,4.23,46.61,1368.43,1488.68
Binter Tomas,1338.2284421480572,40,-4.04,5.26,56.7,1338.23,1485.84
