name,event,year,discipline,gender,round,rank,elo_before,elo_after,elo_change
Stöhr Anna,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,2010,Boulder,Women,Final,5.0,1928.9626680490703,1912.3145636560175,-16.648104393052744
Abramchuk Yulia,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,2010,Boulder,Women,Qualification,1.0,1722.1592952614094,1731.234803602987,9.075508341577773
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,2010,Boulder,Women,Qualification,1.0,1967.7096082574883,1969.9692412978475,2.2596330403590903
Stöhr Anna,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,2010,Boulder,Women,Qualification,1.0,1912.3145636560175,1915.7000252034013,3.385461547383744
Wurm Juliane,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,2010,Boulder,Women,Qualification,7.0,1793.2165660386502,1792.7153004401666,-0.501265598483479
Stöhr Anna,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,2010,Boulder,Women,Semi-Final,1.0,1915.7000252034013,1922.4875374344613,6.787512231060014
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,2010,Boulder,Women,Semi-Final,2.0,1969.9692412978475,1973.6178729508251,3.648631652977607
Wurm Juliane,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,2010,Boulder,Women,Semi-Final,10.0,1792.7153004401666,1789.6501921843774,-3.065108255789176
Abramchuk Yulia,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,2010,Boulder,Women,Semi-Final,14.0,1731.234803602987,1724.3354478343028,-6.8993557686842
Coxsey Shauna,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",2016,Boulder,Women,Final,1.0,1909.944506771731,1919.1432109629031,9.198704191172167
Noguchi Akiyo,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",2016,Boulder,Women,Final,2.0,1973.6178729508251,1974.066905005191,0.4490320543659838
Nonaka Miho,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",2016,Boulder,Women,Final,3.0,1870.8641396818111,1868.9471574985068,-1.9169821833043585
Coxsey Shauna,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",2016,Boulder,Women,Qualification,2.0,1919.1432109629031,1922.6525755892292,3.50936462632602
Noguchi Akiyo,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",2016,Boulder,Women,Qualification,3.0,1974.066905005191,1975.6426236858233,1.5757186806322585
Nonaka Miho,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",2016,Boulder,Women,Qualification,4.0,1868.9471574985068,1871.8315463111999,2.8843888126929618
Gibert Fanny,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",2016,Boulder,Women,Qualification,12.0,1776.815232700217,1775.257974224129,-1.5572584760879091
Coxsey Shauna,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",2016,Boulder,Women,Semi-Final,1.0,1922.6525755892292,1928.7180908550947,6.065515265865446
Noguchi Akiyo,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",2016,Boulder,Women,Semi-Final,2.0,1975.6426236858233,1978.670999806857,3.028376121033703
Nonaka Miho,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",2016,Boulder,Women,Semi-Final,3.0,1871.8315463111999,1876.0663547189847,4.2348084077847625
Gibert Fanny,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",2016,Boulder,Women,Semi-Final,9.0,1775.257974224129,1772.8876393983348,-2.370334825794181
Stöhr Anna,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",2014,Boulder,Women,Final,1.0,1922.4875374344613,1935.8829045633588,13.39536712889761
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",2014,Boulder,Women,Final,2.0,1978.670999806857,1982.9819730114623,4.310973204605288
Coxsey Shauna,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",2014,Boulder,Women,Final,3.0,1928.7180908550947,1929.1572083664812,0.4391175113863883
Wurm Juliane,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",2014,Boulder,Women,Final,4.0,1789.6501921843774,1790.8063232603151,1.156131075937727
Puccio Alex,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",2014,Boulder,Women,Final,6.0,1884.2278025057938,1867.756716040538,-16.471086465255556
Puccio Alex,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",2014,Boulder,Women,Qualification,1.0,1867.756716040538,1873.6834161007964,5.9267000602583275
Wurm Juliane,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",2014,Boulder,Women,Qualification,2.0,1790.8063232603151,1798.0082630515426,7.201939791227377
Stöhr Anna,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",2014,Boulder,Women,Qualification,3.0,1935.8829045633588,1938.553537110286,2.670632546927314
Coxsey Shauna,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",2014,Boulder,Women,Qualification,4.0,1929.1572083664812,1931.1046533280205,1.9474449615394087
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",2014,Boulder,Women,Qualification,5.0,1982.9819730114623,1983.0406454386596,0.05867242719723184
Gibert Fanny,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",2014,Boulder,Women,Qualification,17.0,1772.8876393983348,1767.7579491451902,-5.12969025314471
Puccio Alex,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",2014,Boulder,Women,Semi-Final,1.0,1873.6834161007964,1882.0820544405376,8.39863833974115
Wurm Juliane,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",2014,Boulder,Women,Semi-Final,2.0,1798.0082630515426,1807.402846820164,9.39458376862148
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",2014,Boulder,Women,Semi-Final,3.0,1983.0406454386596,1984.9379948163996,1.8973493777399661
Coxsey Shauna,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",2014,Boulder,Women,Semi-Final,4.0,1931.1046533280205,1932.7249692944774,1.6203159664569045
Stöhr Anna,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",2014,Boulder,Women,Semi-Final,5.0,1938.553537110286,1938.2805393099898,-0.2729978002963629
Gibert Fanny,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",2014,Boulder,Women,Semi-Final,11.0,1767.7579491451902,1763.2337718756567,-4.5241772695334985
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",2012,Boulder,Women,Final,1.0,1984.9379948163996,1993.3097246484963,8.371729832096772
Stöhr Anna,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",2012,Boulder,Women,Final,2.0,1938.2805393099898,1942.3191410553823,4.0386017453926115
Coxsey Shauna,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",2012,Boulder,Women,Final,4.0,1932.7249692944774,1924.298606971935,-8.426362322542385
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",2012,Boulder,Women,Qualification,1.0,1993.3097246484963,1995.7958183536925,2.4860937051963665
Puccio Alex,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",2012,Boulder,Women,Qualification,1.0,1882.0820544405376,1887.625359027605,5.543304587067569
Stöhr Anna,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",2012,Boulder,Women,Qualification,1.0,1942.3191410553823,1946.1178339349926,3.798692879610384
Coxsey Shauna,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",2012,Boulder,Women,Qualification,5.0,1924.298606971935,1924.6063897992085,0.3077828272735209
Wurm Juliane,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",2012,Boulder,Women,Qualification,7.0,1807.402846820164,1808.2783685071613,0.8755216869971496
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",2012,Boulder,Women,Semi-Final,1.0,1995.7958183536925,2000.8040537745183,5.008235420825634
Stöhr Anna,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",2012,Boulder,Women,Semi-Final,2.0,1946.1178339349926,1950.7410595020665,4.62322556707394
Coxsey Shauna,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",2012,Boulder,Women,Semi-Final,3.0,1924.6063897992085,1928.1665403902782,3.5601505910698226
Puccio Alex,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",2012,Boulder,Women,Semi-Final,8.0,1887.625359027605,1883.9507132425313,-3.6746457850738805
Wurm Juliane,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",2012,Boulder,Women,Semi-Final,16.0,1808.2783685071613,1793.8032935831668,-14.475074923994562
Stöhr Anna,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",2013,Boulder,Women,Final,1.0,1950.7410595020665,1962.230525108271,11.48946560620444
Puccio Alex,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",2013,Boulder,Women,Final,3.0,1883.9507132425313,1886.0680290402238,2.117315797692541
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",2013,Boulder,Women,Final,4.0,2000.8040537745183,1991.01849265187,-9.78556112264812
Coxsey Shauna,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",2013,Boulder,Women,Final,5.0,1928.1665403902782,1915.2701664891665,-12.896373901111621
Coxsey Shauna,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",2013,Boulder,Women,Qualification,1.0,1915.2701664891665,1914.469647771374,-0.8005187177926666
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",2013,Boulder,Women,Qualification,1.0,1991.01849265187,1988.2817441243449,-2.7367485275251426
Puccio Alex,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",2013,Boulder,Women,Qualification,1.0,1886.0680290402238,1886.172946554672,0.10491751444839152
Wurm Juliane,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",2013,Boulder,Women,Qualification,1.0,1793.8032935831668,1797.0030435752196,3.1997499920527663
Stöhr Anna,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",2013,Boulder,Women,Qualification,12.0,1962.230525108271,1951.0717561339422,-11.158768974328616
Stöhr Anna,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",2013,Boulder,Women,Semi-Final,1.0,1951.0717561339422,1957.3244937940817,6.252737660139365
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",2013,Boulder,Women,Semi-Final,2.0,1988.2817441243449,1991.8795400100223,3.597795885677451
Puccio Alex,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",2013,Boulder,Women,Semi-Final,3.0,1886.172946554672,1891.0298071477307,4.856860593058541
Coxsey Shauna,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",2013,Boulder,Women,Semi-Final,5.0,1914.469647771374,1915.1016355013405,0.6319877299665181
Wurm Juliane,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",2013,Boulder,Women,Semi-Final,7.0,1797.0030435752196,1798.2757502670204,1.2727066918008314
Wurm Juliane,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",2014,Boulder,Women,Final,1.0,1798.2757502670204,1817.506198023512,19.230447756491653
Coxsey Shauna,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",2014,Boulder,Women,Final,2.0,1915.1016355013405,1922.3974135834899,7.295778082149454
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",2014,Boulder,Women,Final,3.0,1991.8795400100223,1989.1600264806304,-2.7195135293917874
Puccio Alex,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",2014,Boulder,Women,Final,4.0,1891.0298071477307,1886.7584026562117,-4.271404491519014
Stöhr Anna,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",2014,Boulder,Women,Final,5.0,1957.3244937940817,1943.3691040801573,-13.95538971392441
Coxsey Shauna,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",2014,Boulder,Women,Qualification,1.0,1922.3974135834899,1927.0709218133115,4.673508229821738
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",2014,Boulder,Women,Qualification,1.0,1989.1600264806304,1992.4669447325964,3.306918251965926
Wurm Juliane,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",2014,Boulder,Women,Qualification,3.0,1817.506198023512,1823.2451837919677,5.738985768455715
Puccio Alex,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",2014,Boulder,Women,Qualification,5.0,1886.7584026562117,1889.2867796479911,2.5283769917795023
Stöhr Anna,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",2014,Boulder,Women,Qualification,6.0,1943.3691040801573,1943.714580884744,0.34547680458666097
Abramchuk Yulia,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",2014,Boulder,Women,Qualification,11.0,1724.3354478343028,1726.3046064768043,1.9691586425014664
Gibert Fanny,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",2014,Boulder,Women,Qualification,13.0,1763.2337718756567,1762.5456815545908,-0.6880903210658369
Stöhr Anna,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",2014,Boulder,Women,Semi-Final,1.0,1943.714580884744,1950.4692449521074,6.754664067363336
Puccio Alex,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",2014,Boulder,Women,Semi-Final,2.0,1889.2867796479911,1896.0788470682503,6.792067420259103
Wurm Juliane,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",2014,Boulder,Women,Semi-Final,3.0,1823.2451837919677,1830.6951551314676,7.449971339499819
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",2014,Boulder,Women,Semi-Final,4.0,1992.4669447325964,1992.867419708337,0.4004749757404109
Coxsey Shauna,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",2014,Boulder,Women,Semi-Final,5.0,1927.0709218133115,1927.638518280686,0.5675964673744562
Gibert Fanny,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",2014,Boulder,Women,Semi-Final,7.0,1762.5456815545908,1765.6364682259882,3.0907866713973022
Abramchuk Yulia,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",2014,Boulder,Women,Semi-Final,9.0,1726.3046064768043,1727.503285853019,1.1986793762146881
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2015,Boulder,Women,Final,1.0,1992.867419708337,1999.681374168251,6.813954459914136
Nonaka Miho,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2015,Boulder,Women,Final,2.0,1876.0663547189847,1881.2634416974893,5.197086978504585
Coxsey Shauna,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2015,Boulder,Women,Final,3.0,1927.638518280686,1924.3062668589898,-3.3322514216961787
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2015,Boulder,Women,Qualification,1.0,1999.681374168251,2000.9841555182,1.3027813499488494
Nonaka Miho,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2015,Boulder,Women,Qualification,6.0,1881.2634416974893,1880.7976868053486,-0.46575489214071164
Coxsey Shauna,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2015,Boulder,Women,Qualification,8.0,1924.3062668589898,1920.4297254912542,-3.8765413677355682
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2015,Boulder,Women,Semi-Final,1.0,2000.9841555182,2004.5987294872123,3.6145739690123153
Nonaka Miho,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2015,Boulder,Women,Semi-Final,2.0,1880.7976868053486,1885.5375064885927,4.739819683244246
Coxsey Shauna,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2015,Boulder,Women,Semi-Final,5.0,1920.4297254912542,1919.1242123098696,-1.3055131813845877
Garnbret Janja,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2017,Boulder,Women,Final,1.0,1871.7377528689135,1886.3717852175305,14.634032348616904
Coxsey Shauna,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2017,Boulder,Women,Final,2.0,1919.1242123098696,1925.274301472595,6.150089162725513
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2017,Boulder,Women,Final,3.0,2004.5987294872123,2000.5821694196277,-4.016560067584587
Stöhr Anna,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2017,Boulder,Women,Final,4.0,1950.4692449521074,1942.3999022731696,-8.069342678937868
Garnbret Janja,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2017,Boulder,Women,Qualification,1.0,1886.3717852175305,1891.8710013934656,5.499216175935107
Nonaka Miho,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2017,Boulder,Women,Qualification,1.0,1885.5375064885927,1891.063750919789,5.526244431196394
Coxsey Shauna,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2017,Boulder,Women,Qualification,2.0,1925.274301472595,1928.3070839991608,3.032782526565895
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2017,Boulder,Women,Qualification,3.0,2000.5821694196277,2000.580969043492,-0.0012003761358062512
Stöhr Anna,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2017,Boulder,Women,Qualification,6.0,1942.3999022731696,1938.4688028524579,-3.9310994207116257
Gibert Fanny,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2017,Boulder,Women,Qualification,9.0,1765.6364682259882,1761.887784505061,-3.748683720927095
Garnbret Janja,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2017,Boulder,Women,Semi-Final,1.0,1891.8710013934656,1900.4159238089906,8.54492241552497
Coxsey Shauna,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2017,Boulder,Women,Semi-Final,2.0,1928.3070839991608,1934.0174273070745,5.7103433079137
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2017,Boulder,Women,Semi-Final,3.0,2000.580969043492,2002.5778812910803,1.9969122475883059
Stöhr Anna,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2017,Boulder,Women,Semi-Final,5.0,1938.4688028524579,1938.8523445934225,0.38354174096452276
Nonaka Miho,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2017,Boulder,Women,Semi-Final,9.0,1891.063750919789,1886.2587454937493,-4.805005426039838
Gibert Fanny,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2017,Boulder,Women,Semi-Final,12.0,1761.887784505061,1756.8525071852275,-5.035277319833592
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",2018,Boulder,Women,Final,1.0,2002.5778812910803,2007.6801585901535,5.102277299073159
Nonaka Miho,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",2018,Boulder,Women,Final,2.0,1886.2587454937493,1889.2789232229647,3.0201777292155554
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",2018,Boulder,Women,Qualification,1.0,2007.6801585901535,2009.6876858712112,2.007527281057722
Nonaka Miho,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",2018,Boulder,Women,Qualification,1.0,1889.2789232229647,1893.285617180147,4.00669395718237
Gibert Fanny,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",2018,Boulder,Women,Qualification,5.0,1756.8525071852275,1758.5197424156047,1.6672352303772184
Nonaka Miho,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",2018,Boulder,Women,Semi-Final,1.0,1893.285617180147,1899.150457594699,5.864840414551914
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",2018,Boulder,Women,Semi-Final,2.0,2009.6876858712112,2011.2517290858602,1.564043214649131
Gibert Fanny,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",2018,Boulder,Women,Semi-Final,8.0,1758.5197424156047,1757.0826197691931,-1.4371226464115952
Garnbret Janja,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",2019,Boulder,Women,Final,1.0,1900.4159238089906,1909.6631502112427,9.247226402252164
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",2019,Boulder,Women,Final,2.0,2011.2517290858602,2010.0972405082796,-1.154488577580555
Garnbret Janja,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",2019,Boulder,Women,Qualification,1.0,1909.6631502112427,1912.9718780397454,3.308727828502769
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",2019,Boulder,Women,Qualification,2.0,2010.0972405082796,2011.026342141546,0.9291016332664247
Gibert Fanny,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",2019,Boulder,Women,Qualification,8.0,1757.0826197691931,1758.5232773870578,1.4406576178647523
Garnbret Janja,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",2019,Boulder,Women,Semi-Final,1.0,1912.9718780397454,1918.8336711685433,5.861793128797895
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",2019,Boulder,Women,Semi-Final,3.0,2011.026342141546,2011.2560141372442,0.22967199569829522
Gibert Fanny,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",2019,Boulder,Women,Semi-Final,7.0,1758.5232773870578,1759.503418037475,0.98014065041726
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",2015,Boulder,Women,Final,2.0,2011.2560141372442,2012.5729080331696,1.3168938959253365
Coxsey Shauna,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",2015,Boulder,Women,Final,3.0,1934.0174273070745,1932.3217993872172,-1.6956279198574222
Nonaka Miho,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",2015,Boulder,Women,Final,4.0,1899.150457594699,1892.6790175845133,-6.471440010185685
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",2015,Boulder,Women,Qualification,1.0,2012.5729080331696,2015.372492384841,2.799584351671475
Coxsey Shauna,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",2015,Boulder,Women,Qualification,2.0,1932.3217993872172,1935.451456203055,3.1296568158377363
Nonaka Miho,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",2015,Boulder,Women,Qualification,3.0,1892.6790175845133,1895.0516867548922,2.3726691703789586
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",2015,Boulder,Women,Semi-Final,2.0,2015.372492384841,2017.1443212699219,1.7718288850808666
Coxsey Shauna,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",2015,Boulder,Women,Semi-Final,4.0,1935.451456203055,1935.5519123785734,0.10045617551849467
Nonaka Miho,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",2015,Boulder,Women,Semi-Final,6.0,1895.0516867548922,1892.8025988380282,-2.249087916864111
Stöhr Anna,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",2011,Boulder,Women,Final,2.0,1938.8523445934225,1943.552171607252,4.699827013829474
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",2011,Boulder,Women,Final,4.0,2017.1443212699219,2005.6917207942452,-11.452600475676658
Puccio Alex,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",2011,Boulder,Women,Final,6.0,1896.0788470682503,1877.1952506162436,-18.883596452006735
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",2011,Boulder,Women,Qualification,1.0,2005.6917207942452,2008.7903570197193,3.098636225474221
Puccio Alex,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",2011,Boulder,Women,Qualification,2.0,1877.1952506162436,1882.1461201081154,4.950869491871837
Stöhr Anna,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",2011,Boulder,Women,Qualification,3.0,1943.552171607252,1946.255918821401,2.703747214149109
Wurm Juliane,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",2011,Boulder,Women,Qualification,7.0,1830.6951551314676,1833.1091366779879,2.4139815465203984
Stöhr Anna,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",2011,Boulder,Women,Semi-Final,1.0,1946.255918821401,1952.4335320390735,6.17761321767238
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",2011,Boulder,Women,Semi-Final,2.0,2008.7903570197193,2011.697787119196,2.907430099476552
Puccio Alex,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",2011,Boulder,Women,Semi-Final,5.0,1882.1461201081154,1883.5898720986097,1.4437519904943346
Wurm Juliane,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",2011,Boulder,Women,Semi-Final,15.0,1833.1091366779879,1819.4292091427512,-13.679927535236734
Stöhr Anna,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2010",2010,Boulder,Women,Final,1.0,1952.4335320390735,1961.0095742687718,8.576042229698341
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2010",2010,Boulder,Women,Final,4.0,2011.697787119196,1998.9748529165308,-12.722934202665002
Abramchuk Yulia,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2010",2010,Boulder,Women,Final,5.0,1727.503285853019,1720.8759376740445,-6.627348178974486
Abramchuk Yulia,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2010",2010,Boulder,Women,Qualification,3.0,1720.8759376740445,1730.981251245412,10.105313571367567
Stöhr Anna,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2010",2010,Boulder,Women,Qualification,7.0,1961.0095742687718,1960.1650492730691,-0.8445249957025683
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2010",2010,Boulder,Women,Qualification,11.0,1998.9748529165308,1993.8104604820812,-5.16439243444952
Wurm Juliane,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2010",2010,Boulder,Women,Qualification,13.0,1819.4292091427512,1817.1411484327589,-2.2880607099923504
Abramchuk Yulia,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2010",2010,Boulder,Women,Semi-Final,1.0,1730.981251245412,1745.6273391393029,14.646087893890767
Noguchi Akiyo,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2010",2010,Boulder,Women,Semi-Final,2.0,1993.8104604820812,1997.291389454683,3.480928972601848
Stöhr Anna,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2010",2010,Boulder,Women,Semi-Final,3.0,1960.1650492730691,1962.8928736438902,2.7278243708211507
Wurm Juliane,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2010",2010,Boulder,Women,Semi-Final,15.0,1817.1411484327589,1804.6896328521439,-12.451515580615107
